category,subcategory,brand,product,model,generation,gender,variant,manufacturer_url,manufacturer_status,retailer_urls,NL_available,EU_available,current_status,existing_in_kitletics,kitletics_product_id,evidence,research_status,disposition,disposition_reason
grips,overgrip,Tecnifibre,Tecnifibre Pro Contact Overgrip,Pro Contact,,unisex,,,current,,unknown,yes,CURRENT,no,prod-tecnifibre-pro-contact,Tecnifibre overgrip line used in padel retail,likely,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Tourna,Grip II / Mega Tac,Tourna Grip II,current,unisex,tacky Tourna fork,https://www.unique.com,current_retail,https://www.padelwarehouse.com/,likely,yes,CURRENT,yes,prod-tourna-tourna-grip-ii,Tacky Tourna alternative to Original dry — secondary line for catalog completeness.,likely,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Tourna,Grip Original / Grip XL,Tourna Grip Original XL,current,unisex,blue dry; XL 99×29 mm preferred for padel; 3/10/30 packs,https://www.unique.com,current,https://www.padelwarehouse.com/descpage-TGTPXL30.html|https://padelmad.co.uk/equipment/accessories/best-padel-overgrips-2026-complete-uk-buyers-guide/,yes,yes,CURRENT,no,prod-tourna-tourna-grip-original-xl,Dry-when-wet sweat icon; use XL for padel length. Standard vs XL = variant not separate commercial job. Packs not split.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Tourna,Tourna Grip XL,Grip XL,,unisex,,https://www.uniquesports.com,current,,unknown,yes,CURRENT,no,prod-tourna-grip-xl,Classic absorbent overgrip widely used in padel; packs are offers,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Tourna,Tourna Mega Tac,Mega Tac,,unisex,,,current,,unknown,yes,CURRENT,no,prod-tourna-mega-tac,Tacky Tourna sibling — distinct product,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Varlion,Traction / Traction Tricolor,Traction,previous_or_clearance,unisex,tricolor 3-packs,https://www.varlion.com,unclear,https://www.varlion.com,unknown,likely,PREVIOUS_GENERATION,no,,Traction listings appear discontinued/OOS on some EU shops — research incomplete; do not prioritize onboarding.,verified,CONFIRMED_PREVIOUS,Previous-generation inventory row; not current market discovery.
grips,cushion,Wilson,Cushion / Replacement Aire Classic equivalents,Wilson Replacement Grip,current,unisex,1 unit base grips used under padel overgrips,https://www.wilson.com,current_retail,https://www.wilson.com,likely,yes,CURRENT,yes,prod-wilson-wilson-replacement-grip,Tennis replacement grips commonly used as padel base rebuilds; confirm which Wilson replacement models are padel-shelved in NL.,likely,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Wilson,Pro Overgrip Perforated / Comfort,Pro Overgrip Perforated,current,unisex,white/black; micro-perforated; 3-pack (+ bulk),https://www.wilson.com,current_retail,https://padelmad.co.uk/equipment/accessories/best-padel-grips-sweaty-hands-2026/,yes,yes,CURRENT,no,prod-wilson-pro-overgrip-perforated,Sweat/airflow fork of Wilson Pro family (~0.55 mm class). Distinct from smooth Pro Padel; commercially meaningful for humid NL/EU halls. | Wilson perforated Pro padel overgrip fork.,verified,CATALOGED_CURRENT,Onboarded from brand×category discovery.
grips,overgrip,Wilson,Pro Padel Overgrip,Pro Padel Overgrip,current,unisex,white; 3-pack standard (also 12/30/60 club packs — do not separate SKUs),https://au.wilson.com/products/pro-padel-overgrip,current,https://au.wilson.com/products/pro-padel-overgrip|https://www.wilson.com/en-gb/blog/padel/everything-you-need-know-about-wilsons-padel-pro-overgrip|https://www.padelmq.com/en-nl/,yes,yes,CURRENT,yes,prod-wilson-overgrip,Padel-length thin stretch felt; lightly tacky default wrap; Kitletics id prod-wilson-overgrip (slug wilson-padel-overgrip-pack). Packs noted not split.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Wilson,Profile Padel Overgrip,Profile Padel,current,unisex,black/white; 3-pack; textured tread,https://www.wilson.com,current_retail,https://www.tradeinn.com/smashinn/en/wilson-profile-padel-overgrip/139879280/p,yes,yes,CURRENT,no,prod-wilson-profile-padel,Ultra-thin stretchy padel-length overgrip with extra-tacky tread pattern; Tradeinn/Smashinn EU stock.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Wilson,Wilson Pro Overgrip,Pro Overgrip,,unisex,,,current,,unknown,yes,CURRENT,yes,prod-nox-pro-overgrip,Existing; packs are offers,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Yonex,Super Grap,Super Grap,current,unisex,many colors; 3-pack (+12/30),https://www.yonex.com,current,https://www.totalpadel.com/Yonex_Super_Grap_Overgrip_Black/descpageYONEX-YSOG-EN.html,yes,yes,CURRENT,no,prod-yonex-super-grap,Tennis/badminton crossover heavily stocked for padel; tack + durability staple in 2026 UK guides.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
bags,BACKPACK,Kuikma,Kuikma Insulated Backpack Pro 40 L,Insulated Backpack Pro 40 L,current,unisex,,https://www.decathlon.com,current,https://www.decathlon.com,yes,yes,CURRENT,yes,prod-kuikma-insulated-backpack-pro-40-l,Tier1: Decathlon Pro 40L insulated backpack third ladder rung.,verified,CATALOGED_CURRENT,Onboarded from brand×category discovery.
bags,DUFFEL,Adidas,Adidas Weekend Bag Martita Ortega 2026,Weekend Bag Martita Ortega 2026,2026,unisex,,https://allforpadel.com/en/138-new-bag-collection,current,https://padelshop.com/collections/adidas-padel-bags,yes,yes,CURRENT,yes,prod-adidas-weekend-bag-martita-ortega-2026,Official All For Padel 2026 weekend roll-top.,verified,CATALOGED_CURRENT,Onboarded from brand×category discovery.
accessories,ACCESSORY_BAG,Adidas,Adidas Accessory Pouch 2026,Accessory Pouch 2026,2026,unisex,,https://allforpadel.com,current,https://padelmarket.com/en/products/adidas-accessory-bag-red-black-2026-ale-galan-toiletry-bag,yes,yes,CURRENT,yes,prod-adidas-accessory-pouch-2026,Official 2026 toiletry/accessory pouch line.,verified,CATALOGED_CURRENT,Onboarded from brand×category discovery.
accessories,SHOE_BAG,Adidas,Adidas Shoe Bag Ale Galán,Shoe Bag Ale Galán,2026,unisex,,https://allforpadel.com,current,https://padelmarket.com,yes,yes,CURRENT,yes,prod-adidas-shoe-bag-ale-gal-n,Official Adidas Padel shoe bag accessory.,verified,CATALOGED_CURRENT,Onboarded from brand×category discovery.
bags,PADEL_RACKET_BAG,Dunlop,Dunlop Elite Thermo Paletero,Elite Thermo,current,unisex,,https://www.dunlopsports.com,current,https://www.dunlopsports.com,unknown,yes,CURRENT,yes,prod-dunlop-elite-thermo,Official Dunlop padel Elite Thermo paletero.,verified,CATALOGED_CURRENT,Onboarded from brand×category discovery.
grips,overgrip,Dunlop,Dunlop Tour Pro Overgrip,Tour Pro,current,unisex,,https://www.dunlopsports.com,current,,unknown,yes,CURRENT,yes,prod-dunlop-tour-pro,Official Dunlop padel Tour Pro overgrip.,verified,CATALOGED_CURRENT,Onboarded from brand×category discovery.
grips,overgrip,Dunlop,Dunlop Tour Dry Overgrip,Tour Dry,current,unisex,,https://www.dunlopsports.com,current,,unknown,yes,CURRENT,yes,prod-dunlop-tour-dry,Official Dunlop padel Tour Dry overgrip.,verified,CATALOGED_CURRENT,Onboarded from brand×category discovery.
accessories,protector,Dunlop,Dunlop Protection Tape,Protection Tape,current,unisex,,https://www.dunlopsports.com,current,,unknown,yes,CURRENT,yes,prod-dunlop-protection-tape,Official Dunlop padel protection tape.,verified,CATALOGED_CURRENT,Onboarded from brand×category discovery.
bags,PADEL_RACKET_BAG,Joma,Joma Vero Virseda 2026 Padel Bag,Vero Virseda 2026,2026,unisex,,https://www.joma-sport.com,current,https://www.padelproshop.com,unknown,yes,CURRENT,yes,prod-joma-vero-virseda-2026,Signature 2026 Virseda bag beyond generic Joma Pro.,verified,CATALOGED_CURRENT,Onboarded from brand×category discovery.
bags,PADEL_RACKET_BAG,Babolat,Babolat RH Perf Padel,RH Perf Padel,current,unisex,52 L,https://www.babolat.com/us/padel/bags.html,current,,unknown,yes,CURRENT,yes,prod-babolat-rh-perf-padel,Official Babolat RH Perf architecture distinct from RH Pro.,verified,CATALOGED_CURRENT,Onboarded from brand×category discovery.
grips,overgrip,Bullpadel,Bullpadel GB-1201 Perforated Overgrip,GB-1201 Perforated,current,unisex,,https://www.bullpadel.com/gb/79-overgrips,current,,yes,yes,CURRENT,yes,prod-bullpadel-gb-1201-perforated,Official Bullpadel GB-1201 perforated fork.,verified,CATALOGED_CURRENT,Onboarded from brand×category discovery.
grips,overgrip,Bullpadel,Bullpadel GB-1202 FixoGrip Pro,GB-1202 FixoGrip Pro,current,unisex,,https://www.bullpadel.com/gb/79-overgrips,current,,yes,yes,CURRENT,yes,prod-bullpadel-gb-1202-fixogrip-pro,Official FixoGrip Pro overgrip.,verified,CATALOGED_CURRENT,Onboarded from brand×category discovery.
grips,overgrip,Bullpadel,Bullpadel GB-1705 SensoGrip Pro,GB-1705 SensoGrip Pro,current,unisex,,https://www.bullpadel.com/gb/79-overgrips,current,,yes,yes,CURRENT,yes,prod-bullpadel-gb-1705-sensogrip-pro,Official thinner micro-perf SensoGrip Pro.,verified,CATALOGED_CURRENT,Onboarded from brand×category discovery.
grips,overgrip,Nox,Nox Pro Overgrip Perforated,Pro Overgrip Perforated,current,unisex,,https://noxsport.com/en/collections/overgrips,current,,yes,yes,CURRENT,yes,prod-nox-pro-overgrip-perforated,Official perforated Pro fork distinct from smooth Pro.,verified,CATALOGED_CURRENT,Onboarded from brand×category discovery.
grips,overgrip,Wilson,Wilson Profile Padel Overgrip,Profile Padel Overgrip,current,unisex,,https://www.wilson.com,current,https://www.tradeinn.com/smashinn/en/wilson-profile-padel-overgrip/139879280/p,unknown,yes,CURRENT,yes,prod-wilson-profile-padel-overgrip,Wilson Profile Padel Overgrip on Tradeinn.,verified,CATALOGED_CURRENT,Onboarded from brand×category discovery.
grips,overgrip,Oxdog,Gold Pro Overgrip,Gold Pro,current,unisex,3/12/60 packs — collapse packs,https://oxdogpadel.com/en-us/products/gold-pro-overgrip-x3,current,https://oxdogpadel.com/en-us/products/gold-pro-overgrip-x3|https://www.oxdog.net/,yes,yes,CURRENT,yes,prod-oxdog-gold-pro,Soft cushioned moisture-absorbing Oxdog overgrip; distinct from Gold Sticky tack line. Missing from ~262 soft-goods inventory.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
grips,overgrip,Oxdog,Gold Sticky Overgrip,Gold Sticky,current,unisex,3/12/60 packs — collapse packs,https://oxdogpadel.com/en-us/products/gold-sticky-overgrip-x3,current,https://oxdogpadel.com/en-us/products/gold-sticky-overgrip-x3,yes,yes,CURRENT,yes,prod-oxdog-gold-sticky,Extra-tack thin Oxdog overgrip fork; commercially distinct from Gold Pro.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
accessories,protector,Oxdog,No1 Frame Protector,No1,current,unisex,transparent/logo; 372×40 mm,https://oxdogpadel.com/en-int/products/protector-transparente-372x40mm,current,https://www.oxdog.net/en/articles/2.37.111/no1-frame-protector,yes,yes,CURRENT,yes,prod-oxdog-no1,Widest Oxdog frame skin; catalog as primary protector SKU.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
accessories,protector,Oxdog,No2 Frame Protector,No2,current,unisex,transparent/logo; 372×35 mm,https://oxdogpadel.com/en-us/products/protector-transparente-372x35mm,current,https://oxdogpadel.com/,likely,yes,CURRENT,no,,Narrower sibling to No1 — keep if size/job differs for buyers; else collapse under No1.,verified,NOT_A_DISTINCT_PRODUCT,Width variant of No1; collapse under No1.
accessories,protector,Oxdog,No3 Frame Protector,No3,current,unisex,transparent; ~372×35 mm class,https://www.oxdog.net/,current_retail,https://www.oxdog.net/,likely,yes,CURRENT,no,,Third Oxdog protector size/ref — confirm live PDP before catalog; likely size variant of No1/No2.,verified,INSUFFICIENT_EVIDENCE,No stable distinct PDP vs No1/No2.
bags,PADEL_RACKET_BAG,Black Crown,Plus Padel Bag 2026,Plus,2026,unisex,grey/orange / black colorways,https://blackcrownpadel.com,current_retail,https://www.padelmq.com/en/products/black-crown-plus-black-padel-bag|https://www.padelshack.com/product/black-crown-plus-padel-bag-2026-greyorange/,yes,yes,CURRENT,yes,prod-black-crown-plus,2026 mid/high capacity bag with thermal side + shoe pocket; distinct from Thunder / Ultimate Pro 2.0 / Spartan already inventoried.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
grips,overgrip,Black Crown,Smooth Overgrip,Black Crown Smooth,current,unisex,3/12/60/100 packs,https://blackcrownpadel.com,current_retail,https://www.padelboost.co.uk/,likely,yes,CURRENT,no,,Smooth fork alongside perforated already inventoried — confirm manufacturer naming/EAN.,verified,INSUFFICIENT_EVIDENCE,Smooth vs Perforated EAN not confirmed.
bags,PADEL_RACKET_BAG,Lok,One Gen 2 Racket Bag,One Gen 2,2026,unisex,35 L compact asymmetrical,https://loksports.com,current,https://www.padelshack.com/product/lok-racket-bag-one-gen-2-blackorange-2026/,yes,yes,CURRENT,yes,prod-lok-one-gen-2,Compact 2026 Lok bag distinct from Maxx / Aventure backpacks.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
bags,ACCESSORY_BAG,Lok,Accessory Bag Gen 2,Accessory Bag Gen 2,2026,unisex,4 L toiletry/accessory pouch,https://loksports.com/en/padel-bags/233--accessory-bag-lok-gen-2-blackorange-8435739406694.html,current,https://padelmarket.com/en/products/lok-gen-2-black-orange-2026-toiletry-bag,yes,yes,CURRENT,yes,prod-lok-accessory-bag-gen-2,Compact Gen 2 pouch sold with bag line; commercially meaningful organizer SKU.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
balls,competition,Sane,Nitro Balls,Nitro,current,unisex,2-ball and 3-ball tubes — collapse pack formats,https://padelsane.com/en/collections/balls,current,https://padelsane.com/en/collections/balls,likely,yes,CURRENT,yes,prod-sane-nitro,Official Sane competition/speed ball line; brand had zero soft-goods rows.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
balls,club,Sane,Core Balls,Core,current,unisex,3-ball tube (+24-tube boxes),https://padelsane.com/en/collections/balls,current,https://www.sanestore.it/51-accessori-padel,likely,yes,CURRENT,yes,prod-sane-core,Sane club/control Core ball distinct from Nitro/Spin Premium.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
balls,competition,Sane,Spin Premium Balls,Spin Premium,current,unisex,3-ball tube,https://padelsane.com/en/collections/balls,current,https://padelsane.com/en/collections/balls,likely,yes,CURRENT,yes,prod-sane-spin-premium,Premium Sane spin-oriented ball SKU on manufacturer shop.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
grips,overgrip,Sane,Feel+ Overgrip,Feel+,current,unisex,smooth or perforated; 12/45 packs — collapse packs/finish as variants if same family,https://padelsane.com,current_retail,https://www.sanestore.it/51-accessori-padel,likely,yes,CURRENT,yes,prod-sane-feel,Sane Feel+ overgrip line (IT/EU retail).,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
bags,PADEL_RACKET_BAG,Sane,Pro Elegance Bag,Pro Elegance,current,unisex,beige and colorways,https://padelsane.com,current_retail,https://www.sanestore.it/51-accessori-padel,likely,yes,CURRENT,yes,prod-sane-pro-elegance,Current Sane tournament/duffel-class bag.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
bags,PADEL_RACKET_BAG,Sane,Pro Sport Bag,Pro Sport,current,unisex,white,https://padelsane.com,current_retail,https://www.sanestore.it/51-accessori-padel,likely,yes,CURRENT,yes,prod-sane-pro-sport,Sport sibling to Pro Elegance.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
bags,BACKPACK,Sane,Everyday Backpack,Everyday,current,unisex,green/beige/ruby colorways,https://padelsane.com,current_retail,https://www.sanestore.it/51-accessori-padel|https://padelsane.com/en/collections/ofertas,likely,yes,CURRENT,yes,prod-sane-everyday,Everyday backpack; Glossmate outlet may be previous — prefer Everyday as current.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
bags,PADEL_RACKET_BAG,Volt,Volt Padel Bag,Volt Padelbag,current,unisex,~50 L; black; thermo + shoe,https://www.voltpadel.com,current_retail,https://padelshop.com/products/volt-padel-bag-black,yes,yes,CURRENT,yes,prod-volt-volt-padelbag,NL PadelShop stocks Volt bag; manufacturer shop focuses on rackets/apparel but bag is EU-commercially meaningful.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
grips,overgrip,Volt,Premium Overgrip,Volt Premium,current,unisex,white 3-pack class,https://www.voltpadel.com,current_retail,https://padelpop.lt/produktas/volt-premium-padelio-overgripai/,likely,likely,CURRENT,yes,prod-volt-volt-premium,Retail-listed Volt overgrip; thinner NL shelf presence than balls/bag — keep if EU specialists stock.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD_IF_NL_EU).
bags,PADEL_RACKET_BAG,Osaka,Sports Padel Bag,Sports Padel Bag,current,unisex,colorways incl. Transformative Teal,https://osakaworld.com/pages/osaka-padel,current,https://osakaworld.com/pages/osaka-padel,yes,yes,CURRENT,yes,prod-osaka-sports-padel-bag,Official Osaka padel bag; balls already inventoried as needs_verify.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
bags,BACKPACK,Osaka,Sports Backpack,Sports Backpack,current,unisex,Electric Fuchsia / Iconic Black etc.,https://osakaworld.com/pages/osaka-padel,current,https://osakaworld.com/pages/osaka-padel,yes,yes,CURRENT,yes,prod-osaka-sports-backpack,Official Osaka sports backpack used as padel carry.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
bags,DUFFEL,Osaka,Pro Tour Duffel Bag,Pro Tour Duffel,current,unisex,Navy Peony,https://osakaworld.com,current,https://osakaworld.com/collections/padel,likely,yes,CURRENT,yes,prod-osaka-pro-tour-duffel,Pro Tour collection duffel — confirm padel-facing vs multi-sport before publish.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD_IF_DISTINCT).
grips,overgrip,Osaka,Osaka Overgrip,Osaka Overgrip,current,unisex,white/black,https://osakaworld.com/pages/osaka-padel,current,https://osakaworld.com/pages/osaka-padel,yes,yes,CURRENT,yes,prod-osaka-osaka-overgrip,Official Osaka overgrip on padel essentials.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
grips,overgrip,Royal Padel,Royal Padel Overgrip,Royal Overgrip,current,unisex,black/white; reel-60 and Cube packs,https://royalpadel.com/en/product/bobina-overgrips-royal-padel-60/,current,https://royalpadel.com/en/product/bobina-overgrips-royal-padel-60/,yes,yes,CURRENT,yes,prod-royal-padel-royal-overgrip,Only Force bag inventoried; overgrip reel is current manufacturer soft-goods.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
bags,PADEL_RACKET_BAG,Royal Padel,One / Pro Bag (non-Force),One / Pro Bag,current,unisex,verify distinct SKUs vs Force 2026,https://royalpadel.com,current_retail,https://www.zonadepadel.com/,likely,yes,CURRENT,no,,Buyer guides mention One/Pro bags alongside Force — confirm live distinct SKUs before ADD.,verified,INSUFFICIENT_EVIDENCE,May duplicate Force 2026; no distinct PDP.
bags,PADEL_RACKET_BAG,RS,Pro Padel Bag,Pro Padel Bag,current,unisex,dark/white contrast colorways,https://rs-sports.com/en-us/collections/padel,current,https://www.padelnuestro.com/int/padel-bags/rs-padel|https://rs-sports.com/en-us/collections/padel,likely,yes,CURRENT,yes,prod-rs-pro-padel-bag,RS manufacturer padel bag line; balls already inventoried (Nova X / Champions Choice).,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
grips,overgrip,RS,Pro Tour Overgrip,Pro Tour Overgrip,current,unisex,3-pack,https://rs-sports.com/en-us/collections/padel,current,https://rs-sports.com/en-us/collections/padel|https://www.padelnuestro.com/int/padel-accessories/rs-padel,likely,yes,CURRENT,yes,prod-rs-pro-tour-overgrip,RS Pro Tour 3-pack overgrip on manufacturer padel collection.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
accessories,pressurizer,Pascal Box,Pascal Box PRO XL,PRO XL,current,unisex,club trolley >PRO capacity,https://pascalbox.com/categoria-producto/presurizadores/,current,https://www.padelmq.com/en-eu/products/pascal-box-pro,yes,yes,PREVIOUS_GENERATION,no,,Manufacturer lists PRO XL (€1429) distinct from PRO (€949). Inventory has PRO but not PRO XL.,verified,CONFIRMED_PREVIOUS,Zona de Padel marks Pascal Box Pro XL cart deprecated/OOS; treat as previous club cart vs current PRO/SWITCH/3B/4B line.
accessories,pressurizer,Pascal Box,Pascal Box 3B (OEM brand),3B,current,unisex,manual 3-ball + manometer,https://pascalbox.com/,current,https://pascalbox.com/categoria-producto/presurizadores/|https://www.padelmq.com/en-nl/products/pascal-box-3b,yes,yes,CURRENT,no,,Manufacturer-branded 3B already mirrored under Bullpadel rows — prefer single Pascal Box brand identity; do not double-count catalog SKUs.,verified,DUPLICATE,OEM duplicate of Bullpadel Pascal Box 3B.
accessories,pressurizer,Pascal Box,Pascal Box 4B (OEM brand),4B,current,unisex,manual 4-ball,https://pascalbox.com/,current,https://pascalbox.com/categoria-producto/presurizadores/,yes,yes,CURRENT,no,,Same as Bullpadel Pascal Box 4B row — brand attribution cleanup.,verified,DUPLICATE,OEM duplicate of Bullpadel Pascal Box 4B.
accessories,pressurizer,Pascal Box,Pascal Box SWITCH (OEM brand),SWITCH,current,unisex,electric USB-C compressor 3-ball,https://pascalbox.com/,current,https://www.padelmq.com/en-nl/products/pascal-box-switch-automatische-drukregelaar|https://www.bullpadel.com/gb/6427-pascal-box-switch.html,yes,yes,CURRENT,no,,Same SWITCH already inventoried; Bullpadel is distributor branding.,verified,DUPLICATE,OEM duplicate of Bullpadel Pascal Box SWITCH.
accessories,other,Pascal Box,Compressor NUAIR / SALKI,External compressor,current,unisex,NUAIR rápido / SALKI garage dual for PRO systems,https://pascalbox.com/categoria-producto/presurizadores/,current,https://pascalbox.com/categoria-producto/presurizadores/,likely,yes,CURRENT,no,,Sold with PRO systems; commercially secondary — catalog only if treating club pressurizer ecosystem as in-scope.,verified,NOT_COMMERCIALLY_MEANINGFUL,Garage compressor spare for PRO systems.
accessories,pressurizer,Bounce,Bounce Tube Padel FilterTech,FilterTech Padel,current,unisex,integrated pump; 4-ball; ~24 PSI; ≥3 weeks airtight,https://bouncesports.co/products/bounce-tube-filtertech-padel,current,https://bouncesports.co/products/bounce-tube-filtertech-padel|https://www.tennispro.nl/bal-pressurizer-stuiter-padel-x4-840175.html,yes,yes,CURRENT,yes,prod-bounce-filtertech-padel,FilterTech is current gen upgrade vs original Bounce Tube Padel X4 already inventoried — treat as generation successor or distinct if both sold.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD_OR_UPGRADE).
accessories,maintenance,4ON,TotalGrip Paste,TotalGrip Paste,current,unisex,50 ml paste,https://www.4on.store/products/totalgrip/4on-totalgrip-paste,current,https://www.4on.store/products/totalgrip,yes,yes,CURRENT,yes,prod-4on-totalgrip-paste,Distinct format from TotalGrip Spray already inventoried.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
accessories,maintenance,4ON,TotalDry Spray,TotalDry,current,unisex,50 ml antiperspirant spray,https://www.4on.store/products,current,https://www.4on.store/products,yes,yes,CURRENT,yes,prod-4on-totaldry,Sweat-control sibling to TotalGrip; commercially meaningful for humid NL halls.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
grips,other,4ON,SwiftGrip,SwiftGrip,current,unisex,handgrip accessory,https://www.4on.store/products,current,https://www.4on.store/products,likely,yes,CURRENT,yes,prod-4on-swiftgrip,Manufacturer current SKU; confirm product job (enhancer vs grip) before subcategory final.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
accessories,other,4ON,SpinMax,SpinMax,current,unisex,spin accessory,https://www.4on.store/products,current,https://www.4on.store/products,likely,yes,CURRENT,no,,Manufacturer current SKU — confirm padel soft-goods relevance vs apparel tool.,verified,NOT_COMMERCIALLY_MEANINGFUL,Unclear soft-goods job.
grips,overgrip,4ON,Premium Comfort Overgrip,Premium Comfort,current,unisex,white/black; 3/12/60 packs,https://www.4on.store/products,current,https://www.4on.store/products,yes,yes,CURRENT,yes,prod-4on-premium-comfort,4ON overgrip line missing from inventory (only TotalGrip spray present).,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
balls,competition,4ON,Pro T1 Padel Balls,Pro T1,current,unisex,3-ball tube (+24 boxes),https://www.4on.store/products,current,https://www.4on.store/products,likely,yes,CURRENT,yes,prod-4on-pro-t1,4ON own-brand competition ball — meaningful if NL/EU retail beyond manufacturer SE shop.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD_IF_NL_EU).
grips,ergonomic,ShockOut,Dual Pro Grip,Dual Pro,current,unisex,undergrip + overgrip kit; colorways,https://www.shockout.es,current,https://padelmarket.com/en/collections/brands-shockout,yes,yes,CURRENT,yes,prod-shockout-dual-pro,Dual Pro undergrip+overgrip system distinct from Premium overgrip / vague Grip System row — replace vague ShockOut Grip System with Dual Pro.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
grips,overgrip,ShockOut,Perforated Overgrip,ShockOut Perforated,current,unisex,white/multicolour; 12-packs,https://www.shockout.es,current,https://padelmarket.com/en-worldwide/collections/accessories-shockout,yes,yes,CURRENT,yes,prod-shockout-shockout-perforated,Perforated fork vs smooth Premium already inventoried.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
grips,overgrip,Tourna,Tourna Tac XL,Tourna Tac XL,current,unisex,tacky XL; black/colors; 3-pack,https://www.tourna.com,current,https://www.totalpadel.com/Tourna_Tac_XL_Overgrip_Black/descpageUNIQUE-TTOG3BK-EN.html,yes,yes,CURRENT,yes,prod-tourna-tourna-tac-xl,Tourna Tac XL is distinct tack line from Original Grip XL and Mega Tac; EU TotalPadel stock.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD).
grips,overgrip,Tourna,Tourna Tuff,Tourna Tuff,current,unisex,dry absorbent; 3-pack,https://www.tourna.com,current,https://www.tourna.com/products/,likely,yes,CURRENT,yes,prod-tourna-tourna-tuff,Dry durable Tourna fork; secondary to Grip XL for padel but commercially current.,verified,CATALOGED_CURRENT,Tier-2 specialist discovery (ADD_IF_NL_EU).
grips,overgrip,Sane,Sane Core Overgrip,Core Overgrip,current,unisex,smooth/perforated pack sizes collapsed,https://padelsane.com/en/collections/accesorios-2021,current,https://padelsane.com/en/collections/accesorios-2021,unknown,yes,CURRENT,yes,prod-sane-core-overgrip,Pass2: official Sane accessories lists CORE Overgrips distinct from Feel+ line.,verified,CATALOGED_CURRENT,Pass-2 validation discovery — distinct Core overgrip family vs Feel+.
grips,replacement,Noene,Noene Anti Shock Grip Padel,Anti Shock Grip Padel,current,unisex,~1.6 mm,https://www.noene.com/products/anti-shock-grip-padel/,current,https://padelshop.com/collections/basic-grips,yes,yes,CURRENT,yes,prod-noene-anti-shock-grip-padel,Pass2 NL Padelshop basic-grips + official Noene PDP; vibration replacement grip distinct from Hesacore/ShockOut.,verified,CATALOGED_CURRENT,Pass-2 validation ADD.
grips,replacement,Noene,Noene Undergrip Anti-shock,Undergrip Anti-shock,current,unisex,~1 mm undergrip,https://www.noene.com,current,https://padelshop.com/collections/basic-grips,yes,yes,CURRENT,yes,prod-noene-undergrip-anti-shock,Pass2 NL shelf sibling thinner undergrip vs Anti Shock Grip Padel.,verified,CATALOGED_CURRENT,Pass-2 validation ADD.
