issue_id,severity,url,path,page_type,issue_class,issue_subclass,rendered_excerpt,image_path,root_cause,status,validation,validation_note
PFL-0155,BLOCKER,http://127.0.0.1:3011/products/dunlop-pro,/products/dunlop-pro,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Dunlop Pro Padel: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match dunlop-pro,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0156,BLOCKER,http://127.0.0.1:3011/products/dunlop-tour-dry,/products/dunlop-tour-dry,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Dunlop Tour Dry Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match dunlop-tour-dry,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0157,BLOCKER,http://127.0.0.1:3011/products/enebe-enebe-protector-line,/products/enebe-enebe-protector-line,product,IMAGE_WRONG_BRAND,bullpadel,"Aerox / Response / Spitfire Protectors: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,"Primary image path signals bullpadel, expected enebe",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0158,BLOCKER,http://127.0.0.1:3011/products/enebe-enebe-protector-line,/products/enebe-enebe-protector-line,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Aerox / Response / Spitfire Protectors: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,Primary product image does not match enebe-enebe-protector-line,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0159,BLOCKER,http://127.0.0.1:3011/products/enebe-enebe-smooth,/products/enebe-enebe-smooth,product,IMAGE_WRONG_BRAND,adidas-padel,"Lisos / Smooth Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected enebe",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0160,BLOCKER,http://127.0.0.1:3011/products/enebe-enebe-smooth,/products/enebe-enebe-smooth,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Lisos / Smooth Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match enebe-enebe-smooth,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0161,BLOCKER,http://127.0.0.1:3011/products/fila-premium,/products/fila-premium,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Fila Premium Padel: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match fila-premium,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0162,BLOCKER,http://127.0.0.1:3011/products/fila-premium-pro,/products/fila-premium-pro,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Fila Premium Pro: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match fila-premium-pro,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0163,BLOCKER,http://127.0.0.1:3011/products/head-antishock-skin,/products/head-antishock-skin,product,IMAGE_WRONG_BRAND,bullpadel,"Antishock Skin Padel: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,"Primary image path signals bullpadel, expected head",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0164,BLOCKER,http://127.0.0.1:3011/products/head-antishock-skin,/products/head-antishock-skin,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Antishock Skin Padel: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,Primary product image does not match head-antishock-skin,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0165,BLOCKER,http://127.0.0.1:3011/products/head-coaching-kit,/products/head-coaching-kit,product,IMAGE_WRONG_BRAND,bullpadel,"Performance Coaching Kit / Starter Pack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,"Primary image path signals bullpadel, expected head",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0166,BLOCKER,http://127.0.0.1:3011/products/head-coaching-kit,/products/head-coaching-kit,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Performance Coaching Kit / Starter Pack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,Primary product image does not match head-coaching-kit,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0167,HIGH,http://127.0.0.1:3011/products/head-coaching-kit,/products/head-coaching-kit,product,RAW_SCHEMA_KEY,raw_public_spec_key,Skip to content Unbiased. Data-driven. Expert sport gear recommendations. NL / EUR About Journal Help KITLETICS KITLETICS KITLETICS menu Search Kitletics… ⌘K Running All gear Tools Sports Gear Tools Compare Brands KITLETICS Home Padel Acce…,,Raw catalog/schema key is visible to users,OPEN,CONFIRMED,Visible camelCase schema token genderFit in Padel shoe Best/PDP copy (e.g. Best Padel Shoes: “Then genderFit last”).
PFL-0168,HIGH,http://127.0.0.1:3011/products/head-coaching-kit/alternatives,/products/head-coaching-kit/alternatives,alternatives,RAW_SCHEMA_KEY,raw_public_spec_key,Skip to content Unbiased. Data-driven. Expert sport gear recommendations. NL / EUR About Journal Help KITLETICS KITLETICS KITLETICS menu Search Kitletics… ⌘K Running All gear Tools Sports Gear Tools Compare Brands KITLETICS Home Padel Acce…,,Raw catalog/schema key is visible to users,OPEN,CONFIRMED,Visible camelCase schema token genderFit in Padel shoe Best/PDP copy (e.g. Best Padel Shoes: “Then genderFit last”).
PFL-0169,BLOCKER,http://127.0.0.1:3011/products/head-coello-pro-x-backpack,/products/head-coello-pro-x-backpack,product,IMAGE_WRONG_BRAND,nox,"Coello Pro X Backpack 30L: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected head",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0170,BLOCKER,http://127.0.0.1:3011/products/head-coello-pro-x-backpack,/products/head-coello-pro-x-backpack,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Coello Pro X Backpack 30L: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match head-coello-pro-x-backpack,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0171,BLOCKER,http://127.0.0.1:3011/products/head-coello-pro-x-duffle-l,/products/head-coello-pro-x-duffle-l,product,IMAGE_WRONG_BRAND,nox,"Coello Pro X Padel Duffle Bag L: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected head",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0172,BLOCKER,http://127.0.0.1:3011/products/head-coello-pro-x-duffle-l,/products/head-coello-pro-x-duffle-l,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Coello Pro X Padel Duffle Bag L: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match head-coello-pro-x-duffle-l,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0173,BLOCKER,http://127.0.0.1:3011/products/head-coello-tour-backpack,/products/head-coello-tour-backpack,product,IMAGE_WRONG_BRAND,nox,"Coello Tour Backpack 25L: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected head",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0174,BLOCKER,http://127.0.0.1:3011/products/head-coello-tour-backpack,/products/head-coello-tour-backpack,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Coello Tour Backpack 25L: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match head-coello-tour-backpack,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0175,BLOCKER,http://127.0.0.1:3011/products/head-coello-tour-bag,/products/head-coello-tour-bag,product,IMAGE_WRONG_BRAND,nox,"Coello Tour Padel Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected head",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0176,BLOCKER,http://127.0.0.1:3011/products/head-coello-tour-bag,/products/head-coello-tour-bag,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Coello Tour Padel Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match head-coello-tour-bag,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0177,BLOCKER,http://127.0.0.1:3011/products/head-dome-cones,/products/head-dome-cones,product,IMAGE_WRONG_BRAND,bullpadel,"Performance Dome Cones: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,"Primary image path signals bullpadel, expected head",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0178,BLOCKER,http://127.0.0.1:3011/products/head-dome-cones,/products/head-dome-cones,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Performance Dome Cones: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,Primary product image does not match head-dome-cones,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0179,HIGH,http://127.0.0.1:3011/products/head-dome-cones,/products/head-dome-cones,product,RAW_SCHEMA_KEY,raw_public_spec_key,Skip to content Unbiased. Data-driven. Expert sport gear recommendations. NL / EUR About Journal Help KITLETICS KITLETICS KITLETICS menu Search Kitletics… ⌘K Running All gear Tools Sports Gear Tools Compare Brands KITLETICS Home Padel Acce…,,Raw catalog/schema key is visible to users,OPEN,CONFIRMED,Visible camelCase schema token genderFit in Padel shoe Best/PDP copy (e.g. Best Padel Shoes: “Then genderFit last”).
PFL-0180,HIGH,http://127.0.0.1:3011/products/head-dome-cones/alternatives,/products/head-dome-cones/alternatives,alternatives,RAW_SCHEMA_KEY,raw_public_spec_key,Skip to content Unbiased. Data-driven. Expert sport gear recommendations. NL / EUR About Journal Help KITLETICS KITLETICS KITLETICS menu Search Kitletics… ⌘K Running All gear Tools Sports Gear Tools Compare Brands KITLETICS Home Padel Acce…,,Raw catalog/schema key is visible to users,OPEN,CONFIRMED,Visible camelCase schema token genderFit in Padel shoe Best/PDP copy (e.g. Best Padel Shoes: “Then genderFit last”).
PFL-0181,BLOCKER,http://127.0.0.1:3011/products/head-hydrosorb-replacement-grip,/products/head-hydrosorb-replacement-grip,product,IMAGE_WRONG_BRAND,adidas-padel,"HEAD Hydrosorb Replacement Grip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/babolat-syntec-pro-replacement-grip-hero.jpg,"Primary image path signals adidas-padel, expected head",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0182,BLOCKER,http://127.0.0.1:3011/products/head-hydrosorb-replacement-grip,/products/head-hydrosorb-replacement-grip,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"HEAD Hydrosorb Replacement Grip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/babolat-syntec-pro-replacement-grip-hero.jpg,Primary product image does not match head-hydrosorb-replacement-grip,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0183,BLOCKER,http://127.0.0.1:3011/products/head-padel-pro,/products/head-padel-pro,product,IMAGE_WRONG_BRAND,adidas-padel,"Padel Pro (smooth): Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected head",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0184,BLOCKER,http://127.0.0.1:3011/products/head-padel-pro,/products/head-padel-pro,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Padel Pro (smooth): Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match head-padel-pro,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0185,BLOCKER,http://127.0.0.1:3011/products/head-padel-pro-perforated,/products/head-padel-pro-perforated,product,IMAGE_WRONG_BRAND,adidas-padel,"Padel Pro Perforated: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected head",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0186,BLOCKER,http://127.0.0.1:3011/products/head-padel-pro-perforated,/products/head-padel-pro-perforated,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Padel Pro Perforated: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match head-padel-pro-perforated,OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
PFL-0187,BLOCKER,http://127.0.0.1:3011/products/head-padel-wristband,/products/head-padel-wristband,product,IMAGE_WRONG_BRAND,bullpadel,"HEAD Padel Wristband: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,"Primary image path signals bullpadel, expected head",OPEN,CONFIRMED,"Primary hero filename does not match product/brand. Soft-goods often reuse a small set of placeholder heroes (HEAD Pro S, Wilson overgrip, Nox AT10 paletero, Bullpadel protector)."
