URL,entity,surface,before,after,classification_before,classification_after,source,evidence
/products/sis-go-isotonic-gel,sis-go-isotonic-gel,pdp-not-ideal-for,You need to avoid 22g carbs means more packets to hit high hourly carb targets.,Those looking for 22g carbs means more packets to hit high hourly carb targets.,GOOD,GOOD,review.whoShouldAvoid+product.weaknesses,PDP Not ideal uses situation register
/products/sis-go-isotonic-gel,sis-go-isotonic-gel,pdp-not-ideal-for,You prefer a different tool when this role is not your week.,Those looking for different tool when this role is not your week.,GOOD,GOOD,review.whoShouldAvoid+product.weaknesses,PDP Not ideal uses situation register
/products/sis-go-isotonic-gel,sis-go-isotonic-gel,pdp-not-ideal-for,You prefer GU Energy Gel when a energy gel (22 g carbs/serving; no caffeine) is not the weekly job.,Those looking for GU Energy Gel when a energy gel (22 g carbs/serving; no caffeine) is not.,WORDY,GOOD,review.whoShouldAvoid+product.weaknesses,PDP Not ideal uses situation register
/products/sis-go-isotonic-gel,sis-go-isotonic-gel,pdp-not-ideal-for,22g carbs means more packets to hit high hourly carb targets,Those looking for Single-source carb profile vs modern dual-carb race gels.,GOOD,GOOD,review.whoShouldAvoid+product.weaknesses,PDP Not ideal uses situation register
/products/sis-go-isotonic-gel,sis-go-isotonic-gel,pdp-buy-if,You're looking for thinner isotonic texture is approachable for gel beginners.,You're looking for thinner isotonic texture is approachable for gel beginners.,GOOD,GOOD,review.whoShouldBuy,"PDP Should you buy uses You-form, not Best For"
/products/sis-go-isotonic-gel,sis-go-isotonic-gel,pdp-buy-if,You want enough of what GO Isotonic Gel is built for without stretching it into another job.,You want enough of what GO Isotonic Gel is built for without stretching it into another job.,GOOD,GOOD,review.whoShouldBuy,"PDP Should you buy uses You-form, not Best For"
/products/sis-go-isotonic-gel,sis-go-isotonic-gel,pdp-buy-if,You prefer GO Isotonic Gel over a generalist when energy gel (22 g carbs/serving; no caffeine) is the weekly filter.,You prefer over a generalist when energy gel (22 g carbs/serving; no caffeine) is the weekly filter.,WORDY,GOOD,review.whoShouldBuy,"PDP Should you buy uses You-form, not Best For"
/products/sis-go-isotonic-gel,sis-go-isotonic-gel,pdp-buy-if,,Thinner isotonic texture is approachable for gel beginners,MISSING,GOOD,review.whoShouldBuy,"PDP Should you buy uses You-form, not Best For"
/products/sis-go-isotonic-gel,sis-go-isotonic-gel,pdp-skip-if,You need to avoid 22g carbs means more packets to hit high hourly carb targets.,You need to avoid 22g carbs means more packets to hit high hourly carb targets.,GOOD,GOOD,review.whoShouldAvoid,"PDP Skip if uses You-form, not Not ideal"
/products/sis-go-isotonic-gel,sis-go-isotonic-gel,pdp-skip-if,You prefer a different tool when this role is not your week.,You prefer a different tool when this role is not your week.,GOOD,GOOD,review.whoShouldAvoid,"PDP Skip if uses You-form, not Not ideal"
/products/sis-go-isotonic-gel,sis-go-isotonic-gel,pdp-skip-if,You prefer GU Energy Gel when a energy gel (22 g carbs/serving; no caffeine) is not the weekly job.,You prefer GU Energy Gel when a energy gel (22 g carbs/serving; no caffeine) is not the weekly.,WORDY,GOOD,review.whoShouldAvoid,"PDP Skip if uses You-form, not Not ideal"
/products/sis-go-isotonic-gel,sis-go-isotonic-gel,pdp-skip-if,,22g carbs means more packets to hit high hourly carb targets,MISSING,GOOD,review.whoShouldAvoid,"PDP Skip if uses You-form, not Not ideal"
/products/sis-go-isotonic-gel/alternatives,sis-go-isotonic-gel,alternatives-best-for,uc-short-training,Enough of what is built for without stretching it into another job.,GENERIC,GOOD,product.useCaseIds → canonical bestFor,"Alternatives Best for is situation copy, not taxonomy"
/products/sis-go-isotonic-gel/alternatives,sis-go-isotonic-gel,alternatives-best-for,uc-half,Over a generalist when energy gel (22 g carbs/serving; no caffeine) is the weekly filter.,GENERIC,GOOD,product.useCaseIds → canonical bestFor,"Alternatives Best for is situation copy, not taxonomy"
/products/sis-go-isotonic-gel/alternatives,sis-go-isotonic-gel,alternatives-best-for,uc-marathon,Widely available and strong value per serving.,GENERIC,GOOD,product.useCaseIds → canonical bestFor,"Alternatives Best for is situation copy, not taxonomy"
/products/sis-beta-fuel-gel,sis-beta-fuel-gel,pdp-best-for,You're looking for 40g carbs per gel supports high-carb race targets with fewer packets.,Enough of what is built for without stretching it into another job.,GOOD,GOOD,review.whoShouldBuy+product.strengths,PDP glance Best for uses situation register
/products/sis-beta-fuel-gel,sis-beta-fuel-gel,pdp-best-for,You want enough of what Beta Fuel Gel is built for without stretching it into another job.,Over a generalist when energy gel (40 g carbs/serving; no caffeine) is the weekly filter.,GOOD,GOOD,review.whoShouldBuy+product.strengths,PDP glance Best for uses situation register
/products/sis-beta-fuel-gel,sis-beta-fuel-gel,pdp-best-for,You prefer Beta Fuel Gel over a generalist when energy gel (40 g carbs/serving; no caffeine) is the weekly filter.,Dual-source maltodextrin/fructose format for structured endurance fueling.,WORDY,GOOD,review.whoShouldBuy+product.strengths,PDP glance Best for uses situation register
/products/sis-beta-fuel-gel,sis-beta-fuel-gel,pdp-best-for,40g carbs per gel supports high-carb race targets with fewer packets,Strong retail availability vs niche race-fuel brands.,GOOD,GOOD,review.whoShouldBuy+product.strengths,PDP glance Best for uses situation register
/products/sis-beta-fuel-gel,sis-beta-fuel-gel,pdp-not-ideal-for,You need to avoid thicker than GO Isotonic — practice fluid timing on long runs.,Those looking for thicker than GO Isotonic.,GOOD,GOOD,review.whoShouldAvoid+product.weaknesses,PDP Not ideal uses situation register
/products/sis-beta-fuel-gel,sis-beta-fuel-gel,pdp-not-ideal-for,You prefer a different tool when this role is not your week.,Those looking for different tool when this role is not your week.,GOOD,GOOD,review.whoShouldAvoid+product.weaknesses,PDP Not ideal uses situation register
/products/sis-beta-fuel-gel,sis-beta-fuel-gel,pdp-not-ideal-for,You prefer Maurten Gel 160 when a energy gel (40 g carbs/serving; no caffeine) is not the weekly job.,Those looking for Maurten Gel 160 when a energy gel (40 g carbs/serving; no caffeine) is not.,WORDY,GOOD,review.whoShouldAvoid+product.weaknesses,PDP Not ideal uses situation register
/products/sis-beta-fuel-gel,sis-beta-fuel-gel,pdp-not-ideal-for,Thicker than GO Isotonic — practice fluid timing on long runs,Those looking for Fewer flavour options than the GO range.,GOOD,GOOD,review.whoShouldAvoid+product.weaknesses,PDP Not ideal uses situation register
/products/sis-beta-fuel-gel,sis-beta-fuel-gel,pdp-buy-if,You're looking for 40g carbs per gel supports high-carb race targets with fewer packets.,You're looking for 40g carbs per gel supports high-carb race targets with fewer packets.,GOOD,GOOD,review.whoShouldBuy,"PDP Should you buy uses You-form, not Best For"
/products/sis-beta-fuel-gel,sis-beta-fuel-gel,pdp-buy-if,You want enough of what Beta Fuel Gel is built for without stretching it into another job.,You want enough of what Beta Fuel Gel is built for without stretching it into another job.,GOOD,GOOD,review.whoShouldBuy,"PDP Should you buy uses You-form, not Best For"
/products/sis-beta-fuel-gel,sis-beta-fuel-gel,pdp-buy-if,You prefer Beta Fuel Gel over a generalist when energy gel (40 g carbs/serving; no caffeine) is the weekly filter.,You prefer over a generalist when energy gel (40 g carbs/serving; no caffeine) is the weekly filter.,WORDY,GOOD,review.whoShouldBuy,"PDP Should you buy uses You-form, not Best For"
/products/sis-beta-fuel-gel,sis-beta-fuel-gel,pdp-buy-if,,40g carbs per gel supports high-carb race targets with fewer packets,MISSING,GOOD,review.whoShouldBuy,"PDP Should you buy uses You-form, not Best For"
/products/sis-beta-fuel-gel,sis-beta-fuel-gel,pdp-skip-if,You need to avoid thicker than GO Isotonic — practice fluid timing on long runs.,You need to avoid thicker than GO Isotonic — practice fluid timing on long runs.,GOOD,GOOD,review.whoShouldAvoid,"PDP Skip if uses You-form, not Not ideal"
/products/sis-beta-fuel-gel,sis-beta-fuel-gel,pdp-skip-if,You prefer a different tool when this role is not your week.,You prefer a different tool when this role is not your week.,GOOD,GOOD,review.whoShouldAvoid,"PDP Skip if uses You-form, not Not ideal"
/products/sis-beta-fuel-gel,sis-beta-fuel-gel,pdp-skip-if,You prefer Maurten Gel 160 when a energy gel (40 g carbs/serving; no caffeine) is not the weekly job.,You prefer Maurten Gel 160 when a energy gel (40 g carbs/serving; no caffeine) is not the weekly.,WORDY,GOOD,review.whoShouldAvoid,"PDP Skip if uses You-form, not Not ideal"
/products/sis-beta-fuel-gel,sis-beta-fuel-gel,pdp-skip-if,,Thicker than GO Isotonic — practice fluid timing on long runs,MISSING,GOOD,review.whoShouldAvoid,"PDP Skip if uses You-form, not Not ideal"
/products/sis-beta-fuel-gel/alternatives,sis-beta-fuel-gel,alternatives-best-for,uc-marathon,Enough of what is built for without stretching it into another job.,GENERIC,GOOD,product.useCaseIds → canonical bestFor,"Alternatives Best for is situation copy, not taxonomy"
/products/sis-beta-fuel-gel/alternatives,sis-beta-fuel-gel,alternatives-best-for,uc-ultra,Over a generalist when energy gel (40 g carbs/serving; no caffeine) is the weekly filter.,GENERIC,GOOD,product.useCaseIds → canonical bestFor,"Alternatives Best for is situation copy, not taxonomy"
/products/sis-beta-fuel-gel/alternatives,sis-beta-fuel-gel,alternatives-best-for,uc-high-carb-fueling,Dual-source maltodextrin/fructose format for structured endurance fueling.,GENERIC,GOOD,product.useCaseIds → canonical bestFor,"Alternatives Best for is situation copy, not taxonomy"
/products/gu-energy-gel,gu-energy-gel,pdp-best-for,You're looking for ubiquitous retail availability and flavour variety.,Enough of what is built for without stretching it into another job.,GOOD,GOOD,review.whoShouldBuy+product.strengths,PDP glance Best for uses situation register
/products/gu-energy-gel,gu-energy-gel,pdp-best-for,You want enough of what Energy Gel is built for without stretching it into another job.,Over a generalist when (22 g carbs/serving; no caffeine) is the weekly filter.,GOOD,GOOD,review.whoShouldBuy+product.strengths,PDP glance Best for uses situation register
/products/gu-energy-gel,gu-energy-gel,pdp-best-for,You prefer Energy Gel over a generalist when energy gel (22 g carbs/serving; no caffeine) is the weekly filter.,Compact packets pack easily in belts and vest pockets.,WORDY,GOOD,review.whoShouldBuy+product.strengths,PDP glance Best for uses situation register
/products/gu-energy-gel,gu-energy-gel,pdp-best-for,Ubiquitous retail availability and flavour variety,Strong value for everyday long-run practice.,GOOD,GOOD,review.whoShouldBuy+product.strengths,PDP glance Best for uses situation register
/products/gu-energy-gel,gu-energy-gel,pdp-not-ideal-for,You need to avoid 22g carbs is lower density than modern 30–40g race gels.,Those looking for 22g carbs is lower density than modern 30–40g race gels.,GOOD,GOOD,review.whoShouldAvoid+product.weaknesses,PDP Not ideal uses situation register
/products/gu-energy-gel,gu-energy-gel,pdp-not-ideal-for,You prefer a different tool when this role is not your week.,Those looking for different tool when this role is not your week.,GOOD,GOOD,review.whoShouldAvoid+product.weaknesses,PDP Not ideal uses situation register
/products/gu-energy-gel,gu-energy-gel,pdp-not-ideal-for,You prefer Science in Sport GO Isotonic Energy Gel when a energy gel (22 g carbs/serving; no caffeine) is not the weekly job.,Those looking for Science in Sport GO Isotonic when a (22 g carbs/serving; no caffeine) is not.,WORDY,GOOD,review.whoShouldAvoid+product.weaknesses,PDP Not ideal uses situation register
/products/gu-energy-gel,gu-energy-gel,pdp-not-ideal-for,22g carbs is lower density than modern 30–40g race gels,Those looking for Stickier syrup texture vs hydrogel / isotonic options.,GOOD,GOOD,review.whoShouldAvoid+product.weaknesses,PDP Not ideal uses situation register
/products/gu-energy-gel,gu-energy-gel,pdp-buy-if,You're looking for ubiquitous retail availability and flavour variety.,You're looking for ubiquitous retail availability and flavour variety.,GOOD,GOOD,review.whoShouldBuy,"PDP Should you buy uses You-form, not Best For"
/products/gu-energy-gel,gu-energy-gel,pdp-buy-if,You want enough of what Energy Gel is built for without stretching it into another job.,You want enough of what Energy Gel is built for without stretching it into another job.,GOOD,GOOD,review.whoShouldBuy,"PDP Should you buy uses You-form, not Best For"
/products/gu-energy-gel,gu-energy-gel,pdp-buy-if,You prefer Energy Gel over a generalist when energy gel (22 g carbs/serving; no caffeine) is the weekly filter.,You prefer over a generalist when (22 g carbs/serving; no caffeine) is the weekly filter.,WORDY,GOOD,review.whoShouldBuy,"PDP Should you buy uses You-form, not Best For"
/products/gu-energy-gel,gu-energy-gel,pdp-buy-if,,Ubiquitous retail availability and flavour variety,MISSING,GOOD,review.whoShouldBuy,"PDP Should you buy uses You-form, not Best For"
/products/gu-energy-gel,gu-energy-gel,pdp-skip-if,You need to avoid 22g carbs is lower density than modern 30–40g race gels.,You need to avoid 22g carbs is lower density than modern 30–40g race gels.,GOOD,GOOD,review.whoShouldAvoid,"PDP Skip if uses You-form, not Not ideal"
